original_filename,tpl_name,version
lost-1.0.1.jar,lost,1.0.1
markdownj-core-0.4.jar,markdownj-core,0.4
me.drakeet.mailotto.mailotto.1.0.2.jar,me.drakeet.mailotto.mailotto,1.0.2
me.relex.circleindicator.1.2.0.jar,me.relex.circleindicator,1.2.0
me.zhanghai.android.materialprogressbar.library.1.1.4.jar,me.zhanghai.android.materialprogressbar.library,1.1.4
me.zhanghai.android.materialprogressbar.library.1.1.5.jar,me.zhanghai.android.materialprogressbar.library,1.1.5
metadata-extractor-2.9.1.jar,metadata-extractor,2.9.1
mongo-java-driver-2.12.5.jar,mongo-java-driver,2.12.5
MPAndroidChart-v2.2.5.jar,MPAndroidChart,v2.2.5
msgpack-0.6.12.jar,msgpack,0.6.12
muzei-api-2.0.jar,muzei-api,2.0
net.steamcrafted.load-toast.1.0.9.jar,net.steamcrafted.load-toast,1.0.9
netcipher-1.2.1.jar,netcipher,1.2.1
netcipher-1.2.jar,netcipher,1.2
okhttp-2.3.0.jar,okhttp,2.3.0
okhttp-2.7.5.jar,okhttp,2.7.5
okhttp-2.5.0.jar,okhttp,2.5.0
okhttp-3.1.2.jar,okhttp,3.1.2
okhttp-2.2.0.jar,okhttp,2.2.0
okhttp-3.2.0.jar,okhttp,3.2.0
okhttp-2.6.0.jar,okhttp,2.6.0
okhttp-urlconnection-2.3.0.jar,okhttp-urlconnection,2.3.0
okhttp-urlconnection-2.7.5.jar,okhttp-urlconnection,2.7.5
okhttp-urlconnection-3.2.0.jar,okhttp-urlconnection,3.2.0
okio-1.3.0.jar,okio,1.3.0
okio-1.2.0.jar,okio,1.2.0
okio-1.6.0.jar,okio,1.6.0
OpenLibraryAPI-1.0.jar,OpenLibraryAPI,1.0
